10,10,105.637,38.8459,144.483,240.407,105.646,69.8001,175.447,234.901,104.639,99.6622,204.301,235.505,104.91,127.946,232.856,232.414,
14,14,123.592,10.4349,134.027,230.264,128.755,17.6196,146.375,244.523,128.858,23.4128,152.271,235.724,126.942,31.5015,158.443,236.906,125.061,36.0807,161.142,232.109,123.522,42.2462,165.769,228.538,124.314,52.2553,176.57,234.369,124.663,56.1762,180.839,234.069,125.576,65.0143,190.59,236.642,125.347,68.9247,194.272,234.602,125.574,76.6201,202.194,235.091,125.326,83.5139,208.84,234.503,125.411,87.5384,212.949,232.242,124.325,96.0269,220.352,232.02,124.571,103.54,228.111,233.766,125.63,107.844,233.474,233.397,
15,16,125.92,10.7247,136.645,234.305,128.697,17.1243,145.821,243.974,128.181,23.4889,151.67,235.916,129.067,31.4358,160.502,238.555,125.397,37.7426,163.139,234.969,126.383,44.022,170.405,234.604,127.031,51.2756,178.306,235.63,127.359,56.1035,183.463,237.35,126.14,63.6301,189.77,235.671,126.528,67.8225,194.351,233.3,127.26,75.9456,203.206,234.712,127.346,83.0361,210.382,234.891,127.294,87.106,214.4,234.206,126.718,94.9432,221.661,233.366,127.433,101.654,229.087,234.268,125.562,105.486,231.048,231.001,
16,16,125.339,10.8125,136.152,233.165,124.684,17.2421,141.926,243.683,127.111,23.1982,150.309,234.53,128.888,31.4136,160.302,238.796,125.603,37.1255,162.728,236.874,125.711,44.0019,169.713,233.212,126.157,51.2349,177.392,234.677,126.426,55.938,182.364,234.485,126.142,64.1131,190.256,234.08,128.914,69.0368,197.95,237.092,127.974,76.5628,204.537,237.541,125.949,82.086,208.035,233.336,126.275,88.4069,214.682,236.5,126.63,94.1952,220.825,232.93,126.634,101.282,227.917,233.322,126.672,105.292,231.964,233.06,
17,18,137.183,10.1932,147.376,240.154,135.124,16.1399,151.264,242.615,135.703,22.5348,158.238,235.796,134.834,29.1495,163.983,238.738,134.08,34.4572,168.537,234.759,135.073,42.4286,177.502,235.849,135.082,48.6696,183.751,235.702,134.041,54.5425,188.584,236.252,135.842,60.1993,196.041,240.71,133.479,63.6484,197.128,233.605,134.347,71.1177,205.465,236.266,133.366,76.7585,210.125,233.55,133.842,81.0994,214.942,233.617,134.272,88.1948,222.467,235.684,133.337,93.7346,227.072,233.227,134.343,98.6609,233.004,232.533,
18,18,130.128,10.9451,141.073,231.29,135.234,16.4273,151.662,240.937,135.274,21.7496,157.023,233.733,133.226,28.4871,161.713,234.346,132.452,34.2535,166.705,234.059,132.291,40.0554,172.346,234.402,132.321,47.6052,179.926,233.602,131.895,51.7008,183.595,233.568,136.015,59.8977,195.913,234.406,132.398,62.4686,194.867,232.368,133.025,69.8423,202.868,232.475,131.617,75.3519,206.969,230.015,131.569,79.865,211.434,229.307,133.382,87.5641,220.946,232.597,131.435,93.0444,224.48,229.406,131.116,96.5224,227.638,229.37,
19,20,139.433,9.8383,149.272,235.004,140.65,14.875,155.525,240.609,142.2,20.338,162.538,236.152,141.463,27.4932,168.956,239.64,142.292,32.1369,174.429,237.116,141.645,37.6823,179.327,235.422,140.7,44.5952,185.295,236.058,142.129,49.3855,191.515,235.092,141.865,54.8359,196.701,237.429,140.874,58.9012,199.775,233.724,141.725,65.8197,207.544,236.263,140.36,69.7724,210.132,232.891,142.491,75.8283,218.32,235.569,140.62,81.4694,222.089,234.393,141.071,88.1536,229.224,234.404,142.358,91.6324,233.99,235.528,
20,22,147.66,8.90254,156.563,234.191,148.528,13.5142,162.042,238.188,147.916,19.0712,166.988,232.981,148.189,25.0849,173.274,239.587,149.047,29.1316,178.178,235.908,149.433,35.4063,184.84,235.149,148.86,41.124,189.984,234.905,149.035,44.6956,193.73,236.325,149.617,50.9038,200.521,234.534,148.474,55.3524,203.826,235.317,148.508,60.3048,208.812,233.819,148.786,66.8864,215.673,237.385,150.003,69.5742,219.577,234.826,148.116,75.4529,223.569,232.967,148.031,80.5301,228.561,234.729,148.117,84.5178,232.634,232.964,
21,23,151.596,8.50216,160.098,235.606,152.785,13.2836,166.068,241.866,153.227,17.8027,171.029,235.939,152.354,24.9161,177.27,237.754,153.829,28.1194,181.948,239.626,153.371,33.7629,187.134,235.193,153.116,38.7908,191.907,235.548,152.863,42.9733,195.837,238.826,152.452,48.5661,201.018,236.094,152.142,52.3633,204.505,232.952,151.619,57.4618,209.08,234.319,153.468,62.2829,215.751,234.927,152.44,65.9649,218.405,233.422,152.912,72.2847,225.196,233.214,150.953,76.9622,227.915,233.444,151.8,81.8416,233.642,233.812,
22,22,151.007,8.76835,159.775,234.287,151.438,14.0452,165.483,241.397,152.201,18.277,170.478,235.83,148.85,25.1935,174.043,236.4,148.209,29.708,177.917,236.19,149.728,34.766,184.494,235.194,149.063,40.9614,190.025,237.294,148.209,44.569,192.778,234.928,149.659,51.2424,200.902,236.291,149.354,55.0518,204.406,233.701,149.198,61.0315,210.229,235.802,148.036,64.9968,213.033,233.082,149.234,69.6792,218.913,238.435,149.027,75.6433,224.67,234.713,148.75,80.6751,229.425,232.954,147.572,84.2729,231.845,232.085,
23,23,152.168,8.41559,160.583,235.648,152.77,14.238,167.008,239.487,153.85,17.5174,171.367,236.983,152.755,24.2798,177.034,239.773,152.647,28.5611,181.209,238.55,153.634,33.7235,187.358,236.76,155.103,39.1287,194.232,237.962,153.153,42.6027,195.756,235.273,151.798,49.0928,200.891,234.756,152.568,53.0015,205.57,236.55,153.408,57.5416,210.949,235.084,153.155,62.1233,215.278,234.119,154.794,66.5486,221.343,237.07,152.587,71.8096,224.396,234.902,151.729,76.7108,228.44,233.31,152.117,81.0224,233.139,233.779,
24,25,156.55,9.27544,165.825,231.301,157.799,12.0924,169.891,235.289,158.401,15.6304,174.031,231.635,159.695,22.0933,181.788,236.356,158.626,25.7826,184.408,234.555,161.128,30.2535,191.381,236.858,157.981,35.4114,193.392,233.217,158.001,39.1459,197.147,233.497,158.991,43.6598,202.651,234.569,157.5,47.8467,205.347,232.463,159.609,51.987,211.596,234.104,157.786,55.4678,213.254,232.328,158.592,59.3803,217.972,233.129,158.459,65.0858,223.545,232.584,158.056,68.4048,226.461,229.86,156.957,72.1691,229.126,230.178,
25,26,164.394,8.36797,172.762,233.791,163.435,12.0613,175.496,237.154,164.665,15.7191,180.384,236.413,163.997,20.7876,184.785,240.988,164.116,26.307,190.423,236.492,163.378,28.8224,192.2,235.276,162.87,34.032,196.902,236.391,164.671,36.6714,201.343,235.618,164.865,41.9813,206.846,234.457,162.657,45.365,208.022,234.903,163.801,49.7536,213.554,234.546,165.408,53.811,219.219,233.33,165.897,57.4597,223.357,235.154,164.588,62.4149,227.003,234.337,163.278,66.4133,229.692,233.749,163.367,69.7273,233.094,232.595,
26,27,169.278,6.75404,176.032,234.746,169.114,11.3517,180.465,238.586,167.67,14.457,182.127,236.608,167.315,19.6456,186.961,239.06,166.859,23.5412,190.4,237.272,169.636,28.1568,197.793,238.777,168.751,32.1789,200.93,237.831,167.623,35.1302,202.753,234.697,166.631,40.0658,206.697,234.379,166.964,42.7854,209.749,232.675,167.728,46.9368,214.665,235.67,167.818,51.2846,219.102,234.21,166.941,53.7911,220.732,234.962,167.26,59.3846,226.644,233.897,166.137,63.0098,229.147,233.002,166.861,65.9638,232.824,232.178,
27,28,170.535,6.24285,176.778,235.339,172.056,10.2107,182.266,237.227,172.087,13.5969,185.684,234.727,171.637,18.4799,190.116,240.743,172.264,21.7893,194.053,235.28,174.006,26.5009,200.507,238.584,172.243,30.4316,202.674,236.226,170.657,32.4668,203.124,234.477,170.78,37.6944,208.474,234.099,172.491,41.2382,213.729,234.913,172.153,44.5377,216.691,237.664,172.89,47.735,220.625,235.156,172.628,50.9405,223.569,235.041,172.057,55.3622,227.419,234.269,170.742,59.4385,230.18,233.343,170.497,62.3946,232.891,234.614,
28,28,168.437,6.40592,174.843,228.137,171.803,9.85169,181.655,233.433,171.42,13.3541,184.774,231.467,174.826,17.4674,192.294,238.6,173.299,20.9158,194.215,235.779,176.026,24.9623,200.988,236.824,174.401,29.0213,203.423,235.364,173.608,31.1033,204.711,232.447,175.898,36.7882,212.687,237.114,175.549,39.4503,214.999,236.125,171.383,42.0588,213.442,232.813,172.274,45.6913,217.965,232.605,172.629,48.2714,220.901,232.645,175.206,53.3563,228.563,234.344,174.681,56.6688,231.349,232.78,175.084,59.533,234.617,233.012,
