10,12,84.2395,8.79706,93.0365,162.163,84.774,14.6469,99.4209,174.037,83.5868,19.6688,103.256,161.958,83.8297,23.538,107.368,161,85.2762,28.3933,113.67,164.971,85.6897,32.491,118.181,164.6,83.5673,38.1584,121.726,161.408,84.336,44.0539,128.39,164.747,84.1283,47.0112,131.14,165.224,84.0123,50.1198,134.132,163.271,85.8984,59.4834,145.382,169.392,84.3818,61.1023,145.484,164.002,85.785,64.7398,150.525,164.406,84.9756,71.2571,156.233,163.951,83.7987,74.7884,158.587,164.052,83.9272,79.314,163.241,163.639,
11,13,87.9399,9.41226,97.3521,162.215,89.9874,13.5631,103.551,177.623,87.8248,17.1641,104.989,161.125,87.5635,22.2206,109.784,162.87,87.7292,27.0141,114.743,163.783,89.4255,30.8458,120.271,166.358,88.8871,36.1209,125.008,162.08,88.8622,42.0553,130.917,161.608,88.0805,45.3045,133.385,164.024,87.7185,47.6642,135.383,163.522,89.2895,54.2341,143.524,161.304,88.5879,60.1103,148.698,166.063,88.1875,61.1429,149.33,164.435,89.1321,68.0899,157.222,164.387,88.4997,72.7516,161.251,166.777,87.853,74.9266,162.78,162.178,
12,14,83.1091,10.2888,93.3979,162.585,82.705,14.5037,97.2087,169.746,83.4363,18.077,101.513,162.347,83.1922,23.9141,107.106,162.145,82.4784,29.8557,112.334,162.311,83.4235,31.4789,114.902,158.63,82.4012,39.4089,121.81,160.867,82.6011,42.6215,125.223,159.526,82.4175,47.7241,130.142,161.729,82.7505,48.5905,131.341,161.819,83.4946,56.521,140.016,160.661,82.7109,59.549,142.26,160.801,81.9779,63.2292,145.207,160.416,82.4339,67.7927,150.227,160.141,84.0972,75.0269,159.124,165.787,86.1693,76.7652,162.935,162.894,
13,13,86.9378,9.22465,96.1625,161.925,87.9532,13.7173,101.671,175.453,86.2757,18.4284,104.704,159.478,88.0621,22.1991,110.261,164.474,89.2566,27.6212,116.878,168.319,88.9426,30.8356,119.778,165.104,88.3512,36.5678,124.919,163.067,88.1018,42.0828,130.185,164.282,88.7059,45.4588,134.165,164.933,89.4054,49.1409,138.546,164.978,87.1607,54.686,141.847,162.148,86.9887,57.3746,144.363,163.413,86.9213,61.4928,148.414,165.921,88.1196,69.166,157.286,164.831,87.9176,71.8669,159.785,165.575,85.8888,75.1512,161.04,161.592,
14,15,94.6328,7.92788,102.561,161.314,97.9539,15.0497,113.004,176.413,93.5334,15.5804,109.114,163.351,92.6601,21.1444,113.805,169.601,96.452,24.9898,121.442,167.458,96.9162,28.8761,125.792,167.58,94.41,34.3227,128.733,166.07,93.2312,36.791,130.022,162.063,94.4592,41.8052,136.264,164.071,95.1988,43.5366,138.735,165.227,94.3952,49.02,143.415,164.788,96.2991,55.2697,151.569,168.237,93.4798,55.9179,149.398,162.658,95.8021,62.3756,158.178,162.776,93.3238,64.5838,157.908,161.457,93.7887,68.5748,162.364,164.267,
15,17,100.15,7.11823,107.269,160.212,101.502,10.6074,112.109,171.718,103.755,14.9474,118.703,166.1,100.69,18.2505,118.94,161.566,100.678,21.5916,122.27,162.658,103.806,26.0669,129.873,166.338,101.848,29.7063,131.555,163.176,101.939,33.1175,135.057,161.459,102.048,38.5042,140.552,163.389,102.153,38.7243,140.877,163.254,101.004,45.0792,146.083,162.245,101.007,47.4171,148.424,162.285,101.613,49.2079,150.821,163.941,101.196,54.8865,156.082,163.735,102.113,58.7759,160.889,163.976,101.428,60.0155,161.443,162.127,
16,18,105.985,7.2727,113.257,165.644,107.866,10.6723,118.539,173.145,105.208,15.1383,120.347,164.944,104.205,18.0631,122.268,162.01,104.301,21.8715,126.172,165.04,107.554,24.5101,132.064,166.686,104.033,29.1166,133.15,163.074,104.686,30.8861,135.572,162.135,105.776,36.306,142.082,166.383,104.931,37.4647,142.396,164.983,105.468,42.8949,148.363,164.823,105.697,45.3527,151.05,166.238,104.873,46.7298,151.603,164.406,105.626,51.8353,157.462,164.762,105.554,56.5932,162.147,165.708,103.038,56.3566,159.395,160.972,
17,18,98.026,7.71369,105.74,163.858,98.1379,10.9092,109.047,168.499,96.8403,15.0439,111.884,161.36,97.6068,20.7904,118.397,162.385,97.3961,22.117,119.513,163.792,97.1321,25.7787,122.911,161.275,97.4072,29.9888,127.396,162.403,98.0524,32.796,130.848,160.661,97.5842,37.2469,134.831,162.588,100.712,39.8317,140.544,162.697,98.0555,43.9777,142.033,159.974,97.8871,47.6932,145.58,162.224,97.5135,50.6622,148.176,161.192,98.1932,56.6106,154.804,162.547,99.223,58.7037,157.927,161.447,98.9527,64.8188,163.771,160.773,
18,19,105.663,7.02346,112.687,161.115,108.186,10.046,118.232,169.746,113.871,15.0006,128.872,173.513,110.439,16.7034,127.142,166.894,109.213,20.7524,129.965,165.076,107.928,22.3333,130.261,163.261,110.426,27.2082,137.635,166.894,107.012,29.0589,136.071,160.809,108.015,31.9496,139.965,162.323,106.715,35.2721,141.987,161.543,110.499,40.1341,150.633,167.797,106.269,43.7587,150.028,161.069,107.796,44.0779,151.874,164.505,108.701,48.2266,156.928,161.481,107.581,51.4368,159.017,161.863,108.935,54.0936,163.028,164.254,
19,21,109.14,6.56425,115.705,163.533,109.074,9.05772,118.132,168.095,109.847,12.7159,122.563,162.087,109.729,15.2812,125.011,162.099,108.796,18.6842,127.48,160.939,109.648,22.187,131.835,162.269,109.282,24.9085,134.191,162.238,108.019,27.4027,135.422,160.562,108.095,31.415,139.51,161.568,109.296,32.6647,141.96,161.596,108.762,37.2644,146.027,161.925,108.512,39.4565,147.968,160.746,109.802,41.1724,150.975,163.313,110.191,47.62,157.811,162.234,108.663,47.8665,156.53,159.877,110.27,50.1171,160.387,161.849,
20,21,115.965,5.9688,121.933,164.632,118.04,11.7076,129.747,174.443,118.302,12.0962,130.398,168.753,116.973,16.9639,133.937,164.017,114.414,17.2128,131.627,165.81,116.739,20.231,136.97,163.179,115.933,23.895,139.828,164.728,116.56,25.778,142.338,164.341,116.156,28.6208,144.777,164.858,117.385,30.9962,148.381,166.421,115.514,35.847,151.361,163.096,114.788,37.3416,152.13,161.858,115.001,38.5239,153.525,164.716,114.716,42.4483,157.164,162.708,115.215,45.1697,160.384,162.884,115.285,47.5561,162.841,163.485,
1,2,62.866,15.3939,78.2599,192.923,63.0823,21.897,84.9793,198.518,63.5821,29.1922,92.7743,186.855,64.7885,39.2654,104.054,193.134,65.2822,46.7163,111.998,191.917,64.7356,51.1592,115.895,189.372,66.2498,62.4359,128.686,195.961,65.3045,68.453,133.758,191.637,65.436,74.9986,140.435,190.427,65.3167,80.5625,145.879,191.525,67.7013,96.744,164.445,201.566,68.2871,103.721,172.008,202.657,66.9371,106.018,172.955,198.917,65.2971,113.163,178.46,191.558,65.6032,121.53,187.133,194.917,64.3343,123.905,188.24,189.042,
1,2,61.154,15.336,76.49,191.872,61.3232,21.9305,83.2536,195.553,63.3068,30.0986,93.4054,192.355,64.8333,39.7863,104.62,196.806,63.4698,45.8089,109.279,190.143,62.0224,52.0834,114.106,188.722,64.4095,63.8255,128.235,195.695,62.4057,66.2104,128.616,190.763,61.989,74.6448,136.634,192.657,63.2412,79.1617,142.403,189.354,63.2072,91.723,154.93,191.028,62.6825,98.4944,161.177,189.522,62.5494,102.357,164.907,188.846,65.2292,118.628,183.858,196.687,64.3346,120.734,185.069,191.353,62.1646,124.397,186.561,187.776,
2,2,61.0583,15.5636,76.6218,190.463,61.5476,22.0793,83.6269,197.578,63.8646,30.1324,93.997,194.86,61.9412,37.7522,99.6934,186.646,64.4828,47.2892,111.772,199.086,63.5343,52.9038,116.438,189.194,64.6293,65.1773,129.807,200.548,63.3429,67.6789,131.022,191.575,66.5547,79.2513,145.806,196.736,64.5019,80.1623,144.664,187.875,64.3788,90.4368,154.816,188.074,63.2514,99.4326,162.684,193.231,64.4059,109.019,173.425,197.504,64.1139,116.551,180.664,192.558,63.9799,123.56,187.54,196.488,63.6223,125.397,189.02,191.041,
3,3,65.2905,14.978,80.2686,191.981,68.9397,23.1295,92.0692,202.611,68.9214,29.3056,98.227,188.897,69.0121,37.7259,106.738,189.548,68.7052,44.4515,113.157,189.417,69.0221,51.7847,120.807,188.987,70.0774,61.6449,131.722,193.79,69.9407,67.6956,137.636,190.382,68.5728,73.0645,141.637,187.581,69.1253,77.7712,146.896,187.796,67.3506,87.7596,155.11,188.122,69.0867,94.6976,163.784,192.865,68.3531,101.051,169.404,192.806,72.0488,117.447,189.496,201.92,73.8458,117.745,191.591,198.857,71.1596,124.674,195.834,194.928,
