0.0,44.88199996948242,0.0,0.0,44.88199996948242
0.1,48.504817962646484,65.37911987304688,0.10365999490022659,50.295997619628906
0.2,55.27730941772461,67.93021392822266,0.28505998849868774,58.90999984741211
0.30000000000000004,61.91761016845703,69.97294616699219,0.4330199956893921,65.44400024414062
0.4,68.04657745361328,71.17254638671875,0.5500999689102173,69.8239974975586
0.5,73.77066802978516,72.26163482666016,0.6440399885177612,72.83000183105469
0.6000000000000001,78.68669128417969,73.22705078125,0.7195999622344971,74.75999450683594
0.7000000000000001,83.32881164550781,74.01734924316406,0.7842199802398682,76.00799560546875
0.8,86.7327880859375,74.81190490722656,0.8402400016784668,76.71199798583984
0.9,90.55845642089844,75.66447448730469,0.8979399800300598,77.16400146484375
1.0,0.0,77.3740005493164,1.0,77.3740005493164
